"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","Georeference"
"10/21/2024 06:00:00 AM","subway","378","Woodlawn (4)","Bronx","metrocard","Metrocard - Other","22","2","40.886036","-73.87875","POINT (-73.87875 40.886036)"
"10/21/2024 06:00:00 AM","subway","290","Classon Av (G)","Brooklyn","metrocard","Metrocard - Full Fare","13","1","40.688873","-73.96007","POINT (-73.96007 40.688873)"
"10/21/2024 06:00:00 AM","subway","346","Sutter Av-Rutland Rd (3)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.66472","-73.92261","POINT (-73.92261 40.66472)"
"10/21/2024 06:00:00 AM","subway","381","Kingsbridge Rd (4)","Bronx","omny","OMNY - Full Fare","173","15","40.86776","-73.89717","POINT (-73.89717 40.86776)"
"10/21/2024 06:00:00 AM","subway","238","Smith-9 Sts (F,G)","Brooklyn","metrocard","Metrocard - Other","5","0","40.67358","-73.99596","POINT (-73.99596 40.67358)"
"10/21/2024 06:00:00 AM","subway","258","Briarwood (E,F)","Queens","omny","OMNY - Other","1","0","40.70918","-73.82057","POINT (-73.82057 40.70918)"
"10/21/2024 06:00:00 AM","subway","249","Avenue P (F)","Brooklyn","metrocard","Metrocard - Fair Fare","6","0","40.608944","-73.97302","POINT (-73.97302 40.608944)"
"10/21/2024 06:00:00 AM","subway","80","121 St (J,Z)","Queens","metrocard","Metrocard - Other","12","0","40.700493","-73.82829","POINT (-73.82829 40.700493)"
"10/21/2024 06:00:00 AM","subway","90","Van Siclen Av (J,Z)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4","0","40.678024","-73.891685","POINT (-73.891685 40.678024)"
"10/21/2024 06:00:00 AM","subway","183","Rockaway Av (C)","Brooklyn","metrocard","Metrocard - Fair Fare","14","0","40.67834","-73.91195","POINT (-73.91195 40.67834)"
"10/21/2024 06:00:00 AM","subway","222","Roosevelt Island (F)","Manhattan","omny","OMNY - Students","21","1","40.759144","-73.95326","POINT (-73.95326 40.759144)"
"10/21/2024 06:00:00 AM","subway","46","Cortelyou Rd (Q)","Brooklyn","metrocard","Metrocard - Full Fare","42","0","40.640926","-73.96389","POINT (-73.96389 40.640926)"
"10/21/2024 06:00:00 AM","subway","183","Rockaway Av (C)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","25","0","40.67834","-73.91195","POINT (-73.91195 40.67834)"
"10/21/2024 06:00:00 AM","subway","36","Bay Ridge Av (R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","28","0","40.634968","-74.02338","POINT (-74.02338 40.634968)"
"10/21/2024 06:00:00 AM","subway","124","Montrose Av (L)","Brooklyn","omny","OMNY - Students","5","0","40.70774","-73.93985","POINT (-73.93985 40.70774)"
"10/21/2024 06:00:00 AM","subway","427","West Farms Sq-E Tremont Av (2,5)","Bronx","metrocard","Metrocard - Fair Fare","25","3","40.840294","-73.88005","POINT (-73.88005 40.840294)"
"10/21/2024 06:00:00 AM","subway","425","Bronx Park East (2,5)","Bronx","omny","OMNY - Full Fare","53","4","40.848827","-73.868454","POINT (-73.868454 40.848827)"
"10/21/2024 06:00:00 AM","subway","347","Saratoga Av (3)","Brooklyn","metrocard","Metrocard - Full Fare","77","1","40.661453","-73.91633","POINT (-73.91633 40.661453)"
"10/21/2024 06:00:00 AM","subway","210","Norwood-205 St (D)","Bronx","metrocard","Metrocard - Unlimited 7-Day","57","0","40.87481","-73.87885","POINT (-73.87885 40.87481)"
"10/21/2024 06:00:00 AM","subway","252","Avenue X (F)","Brooklyn","metrocard","Metrocard - Fair Fare","6","0","40.58962","-73.97425","POINT (-73.97425 40.58962)"
"10/21/2024 06:00:00 AM","subway","82","104 St (J,Z)","Queens","omny","OMNY - Students","39","0","40.69518","-73.84433","POINT (-73.84433 40.69518)"
"10/21/2024 06:00:00 AM","subway","626","Franklin Av (2,3,4,5)/Botanic Garden (S)","Brooklyn","omny","OMNY - Full Fare","166","2","40.67068","-73.95813","POINT (-73.95813 40.67068)"
"10/21/2024 06:00:00 AM","subway","628","Fulton St (A,C,J,Z,2,3,4,5)","Manhattan","metrocard","Metrocard - Seniors & Disability","23","0","40.71037","-74.00657","POINT (-74.00657 40.71037)"
"10/21/2024 06:00:00 AM","subway","291","Clinton-Washington Avs (G)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","2","0","40.688087","-73.96684","POINT (-73.96684 40.688087)"
"10/21/2024 06:00:00 AM","subway","348","Rockaway Av (3)","Brooklyn","metrocard","Metrocard - Fair Fare","23","1","40.662548","-73.90894","POINT (-73.90894 40.662548)"
"10/21/2024 06:00:00 AM","subway","394","110 St (6)","Manhattan","metrocard","Metrocard - Seniors & Disability","5","0","40.79502","-73.94425","POINT (-73.94425 40.79502)"
"10/21/2024 06:00:00 AM","subway","365","Castle Hill Av (6)","Bronx","metrocard","Metrocard - Full Fare","71","10","40.834255","-73.85122","POINT (-73.85122 40.834255)"
"10/21/2024 06:00:00 AM","subway","362","Middletown Rd (6)","Bronx","metrocard","Metrocard - Seniors & Disability","2","0","40.843864","-73.83632","POINT (-73.83632 40.843864)"
"10/21/2024 06:00:00 AM","subway","243","Church Av (F,G)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","48","0","40.64404","-73.979675","POINT (-73.979675 40.64404)"
"10/21/2024 06:00:00 AM","subway","14","23 St (R,W)","Manhattan","omny","OMNY - Seniors & Disability","1","0","40.741302","-73.98934","POINT (-73.98934 40.741302)"
"10/21/2024 06:00:00 AM","subway","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","omny","OMNY - Students","22","10","40.692337","-73.98594","POINT (-73.98594 40.692337)"
"10/21/2024 06:00:00 AM","subway","405","23 St (6)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","14","0","40.739864","-73.9866","POINT (-73.9866 40.739864)"
"10/21/2024 06:00:00 AM","subway","316","50 St (1)","Manhattan","omny","OMNY - Full Fare","57","2","40.761726","-73.98385","POINT (-73.98385 40.761726)"
"10/21/2024 06:00:00 AM","subway","449","111 St (7)","Queens","metrocard","Metrocard - Seniors & Disability","10","0","40.75173","-73.85533","POINT (-73.85533 40.75173)"
"10/21/2024 06:00:00 AM","subway","456","61 St-Woodside (7)","Queens","metrocard","Metrocard - Unlimited 7-Day","99","0","40.74563","-73.902985","POINT (-73.902985 40.74563)"
"10/21/2024 06:00:00 AM","subway","426","E 180 St (2,5)","Bronx","omny","OMNY - Full Fare","290","59","40.841892","-73.87349","POINT (-73.87349 40.841892)"
"10/21/2024 06:00:00 AM","subway","392","125 St (4,5,6)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","51","0","40.80414","-73.93759","POINT (-73.93759 40.80414)"
"10/21/2024 06:00:00 AM","subway","165","23 St (C,E)","Manhattan","omny","OMNY - Students","8","1","40.745907","-73.99804","POINT (-73.99804 40.745907)"
"10/21/2024 06:00:00 AM","subway","445","Pelham Pkwy (5)","Bronx","omny","OMNY - Students","27","1","40.858986","-73.85536","POINT (-73.85536 40.858986)"
"10/21/2024 06:00:00 AM","subway","630","Myrtle-Wyckoff Avs (L,M)","Brooklyn","metrocard","Metrocard - Other","32","0","40.699814","-73.91158","POINT (-73.91158 40.699814)"
"10/21/2024 06:00:00 AM","subway","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","Manhattan","metrocard","Metrocard - Seniors & Disability","3","0","40.758663","-73.98133","POINT (-73.98133 40.758663)"
"10/21/2024 06:00:00 AM","subway","194","111 St (A)","Queens","omny","OMNY - Students","27","7","40.68433","-73.83216","POINT (-73.83216 40.68433)"
"10/21/2024 06:00:00 AM","subway","119","1 Av (L)","Manhattan","omny","OMNY - Full Fare","223","4","40.730953","-73.98163","POINT (-73.98163 40.730953)"
"10/21/2024 06:00:00 AM","subway","217","170 St (B,D)","Bronx","omny","OMNY - Other","1","0","40.839306","-73.9134","POINT (-73.9134 40.839306)"
"10/21/2024 06:00:00 AM","subway","628","Fulton St (A,C,J,Z,2,3,4,5)","Manhattan","metrocard","Metrocard - Other","74","0","40.710373","-74.00657","POINT (-74.00657 40.710373)"
"10/21/2024 06:00:00 AM","subway","231","Grand St (B,D)","Manhattan","metrocard","Metrocard - Full Fare","41","1","40.718266","-73.99375","POINT (-73.99375 40.718266)"
"10/21/2024 06:00:00 AM","subway","195","Ozone Park-Lefferts Blvd (A)","Queens","metrocard","Metrocard - Seniors & Disability","32","10","40.68595","-73.8258","POINT (-73.8258 40.68595)"
"10/21/2024 06:00:00 AM","subway","157","96 St (C,B)","Manhattan","metrocard","Metrocard - Other","9","0","40.79164","-73.9647","POINT (-73.9647 40.79164)"
"10/21/2024 06:00:00 AM","subway","251","Avenue U (F)","Brooklyn","metrocard","Metrocard - Fair Fare","6","1","40.59606","-73.97336","POINT (-73.97336 40.59606)"
"10/21/2024 06:00:00 AM","subway","461","Queensboro Plaza (7,N,W)","Queens","omny","OMNY - Students","12","1","40.750584","-73.9402","POINT (-73.9402 40.750584)"
"10/21/2024 06:00:00 AM","subway","77","Kings Hwy (N)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","28","0","40.603924","-73.980354","POINT (-73.980354 40.603924)"
"10/21/2024 06:00:00 AM","subway","259","Kew Gardens-Union Tpke (E,F)","Queens","omny","OMNY - Students","134","63","40.71444","-73.83101","POINT (-73.83101 40.71444)"
"10/21/2024 06:00:00 AM","subway","262","67 Av (M,R)","Queens","metrocard","Metrocard - Other","22","0","40.726524","-73.85272","POINT (-73.85272 40.726524)"
"10/21/2024 06:00:00 AM","subway","88","Norwood Av (J,Z)","Brooklyn","metrocard","Metrocard - Other","7","0","40.68141","-73.880035","POINT (-73.880035 40.68141)"
"10/21/2024 06:00:00 AM","subway","615","New Utrecht Av (N)/62 St (D)","Brooklyn","omny","OMNY - Students","35","1","40.626472","-73.99635","POINT (-73.99635 40.626472)"
"10/21/2024 06:00:00 AM","subway","155","Cathedral Pkwy (110 St) (C,B)","Manhattan","metrocard","Metrocard - Full Fare","5","0","40.800602","-73.95816","POINT (-73.95816 40.800602)"
"10/21/2024 06:00:00 AM","subway","59","9 Av (D)","Brooklyn","metrocard","Metrocard - Full Fare","45","3","40.646294","-73.99432","POINT (-73.99432 40.646294)"
"10/21/2024 06:00:00 AM","subway","218","167 St (B,D)","Bronx","omny","OMNY - Students","31","4","40.83377","-73.91844","POINT (-73.91844 40.83377)"
"10/21/2024 06:00:00 AM","subway","188","Euclid Av (A,C)","Brooklyn","metrocard","Metrocard - Fair Fare","42","6","40.675377","-73.87211","POINT (-73.87211 40.675377)"
"10/21/2024 06:00:00 AM","subway","477","72 St (Q)","Manhattan","metrocard","Metrocard - Seniors & Disability","12","0","40.7688","-73.95843","POINT (-73.95843 40.7688)"
"10/21/2024 06:00:00 AM","subway","9","57 St-7 Av (N,Q,R,W)","Manhattan","omny","OMNY - Students","6","1","40.764664","-73.98066","POINT (-73.98066 40.764664)"
"10/21/2024 06:00:00 AM","subway","70","Bay 50 St (D)","Brooklyn","omny","OMNY - Full Fare","54","0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"10/21/2024 06:00:00 AM","subway","341","Eastern Pkwy-Brooklyn Museum (2,3)","Brooklyn","metrocard","Metrocard - Full Fare","6","0","40.671986","-73.96438","POINT (-73.96438 40.671986)"
"10/21/2024 06:00:00 AM","subway","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","Manhattan","metrocard","Metrocard - Other","9","0","40.758663","-73.98133","POINT (-73.98133 40.758663)"
"10/21/2024 06:00:00 AM","subway","243","Church Av (F,G)","Brooklyn","omny","OMNY - Full Fare","157","11","40.64404","-73.979675","POINT (-73.979675 40.64404)"
"10/21/2024 06:00:00 AM","subway","122","Graham Av (L)","Brooklyn","omny","OMNY - Full Fare","113","7","40.714565","-73.94405","POINT (-73.94405 40.714565)"
"10/21/2024 06:00:00 AM","subway","89","Cleveland St (J)","Brooklyn","metrocard","Metrocard - Fair Fare","7","0","40.679947","-73.884636","POINT (-73.884636 40.679947)"
"10/21/2024 06:00:00 AM","subway","145","190 St (A)","Manhattan","omny","OMNY - Full Fare","74","0","40.85902","-73.93418","POINT (-73.93418 40.85902)"
"10/21/2024 06:00:00 AM","subway","52","Avenue U (Q)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","59","0","40.5993","-73.95593","POINT (-73.95593 40.5993)"
"10/21/2024 06:00:00 AM","subway","378","Woodlawn (4)","Bronx","metrocard","Metrocard - Unlimited 7-Day","66","0","40.886036","-73.87875","POINT (-73.87875 40.886036)"
"10/21/2024 06:00:00 AM","subway","348","Rockaway Av (3)","Brooklyn","omny","OMNY - Other","1","0","40.662548","-73.90894","POINT (-73.90894 40.662548)"
"10/21/2024 06:00:00 AM","subway","143","Inwood-207 St (A)","Manhattan","omny","OMNY - Other","3","1","40.868073","-73.9199","POINT (-73.9199 40.868073)"
"10/21/2024 06:00:00 AM","subway","602","14 St-Union Sq (L,N,Q,R,W,4,5,6)","Manhattan","metrocard","Metrocard - Other","46","1","40.735737","-73.98995","POINT (-73.98995 40.735737)"
"10/21/2024 06:00:00 AM","subway","72","Fort Hamilton Pkwy (N)","Brooklyn","metrocard","Metrocard - Fair Fare","11","0","40.631386","-74.00535","POINT (-74.00535 40.631386)"
"10/21/2024 06:00:00 AM","subway","635","South Ferry (1)/Whitehall St (R,W)","Manhattan","omny","OMNY - Seniors & Disability","2","2","40.703087","-74.01299","POINT (-74.01299 40.703087)"
"10/21/2024 06:00:00 AM","subway","614","59 St-Columbus Circle (A,B,C,D,1)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","47","0","40.768295","-73.981735","POINT (-73.981735 40.768295)"
"10/21/2024 06:00:00 AM","subway","67","20 Av (D)","Brooklyn","omny","OMNY - Full Fare","125","0","40.604557","-73.99817","POINT (-73.99817 40.604557)"
"10/21/2024 06:00:00 AM","subway","445","Pelham Pkwy (5)","Bronx","metrocard","Metrocard - Full Fare","42","3","40.858986","-73.85536","POINT (-73.85536 40.858986)"
"10/21/2024 06:00:00 AM","subway","319","28 St (1)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","4","0","40.747215","-73.99336","POINT (-73.99336 40.747215)"
"10/21/2024 06:00:00 AM","subway","370","Whitlock Av (6)","Bronx","omny","OMNY - Full Fare","43","0","40.826527","-73.886284","POINT (-73.886284 40.826527)"
"10/21/2024 06:00:00 AM","subway","101","Marcy Av (M,J,Z)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","11","0","40.70836","-73.957756","POINT (-73.957756 40.70836)"
"10/21/2024 06:00:00 AM","subway","257","Sutphin Blvd (F)","Queens","metrocard","Metrocard - Seniors & Disability","7","2","40.70546","-73.81071","POINT (-73.81071 40.70546)"
"10/21/2024 06:00:00 AM","subway","158","86 St (C,B)","Manhattan","metrocard","Metrocard - Fair Fare","4","0","40.78587","-73.96892","POINT (-73.96892 40.78587)"
"10/21/2024 06:00:00 AM","subway","304","145 St (1)","Manhattan","omny","OMNY - Students","17","0","40.82655","-73.95036","POINT (-73.95036 40.82655)"
"10/21/2024 06:00:00 AM","subway","461","Queensboro Plaza (7,N,W)","Queens","metrocard","Metrocard - Other","22","1","40.750584","-73.9402","POINT (-73.9402 40.750584)"
"10/21/2024 06:00:00 AM","subway","447","Flushing-Main St (7)","Queens","metrocard","Metrocard - Full Fare","488","248","40.7596","-73.83003","POINT (-73.83003 40.7596)"
"10/21/2024 06:00:00 AM","subway","202","Beach 105 St (A,S)","Queens","metrocard","Metrocard - Unlimited 7-Day","3","0","40.58321","-73.82756","POINT (-73.82756 40.58321)"
"10/21/2024 06:00:00 AM","subway","194","111 St (A)","Queens","metrocard","Metrocard - Seniors & Disability","16","2","40.68433","-73.83216","POINT (-73.83216 40.68433)"
"10/21/2024 06:00:00 AM","subway","185","Liberty Av (C)","Brooklyn","metrocard","Metrocard - Seniors & Disability","2","1","40.67454","-73.896545","POINT (-73.896545 40.67454)"
"10/21/2024 06:00:00 AM","subway","306","125 St (1)","Manhattan","metrocard","Metrocard - Other","10","0","40.815582","-73.958374","POINT (-73.958374 40.815582)"
"10/21/2024 06:00:00 AM","subway","395","103 St (6)","Manhattan","metrocard","Metrocard - Full Fare","36","0","40.7906","-73.94748","POINT (-73.94748 40.7906)"
"10/21/2024 06:00:00 AM","subway","4","Broadway (N,W)","Queens","metrocard","Metrocard - Fair Fare","8","0","40.76182","-73.92551","POINT (-73.92551 40.76182)"
"10/21/2024 06:00:00 AM","subway","108","Middle Village-Metropolitan Av (M)","Queens","metrocard","Metrocard - Full Fare","54","21","40.711395","-73.8896","POINT (-73.8896 40.711395)"
"10/21/2024 06:00:00 AM","subway","149","163 St-Amsterdam Av (C)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","28","0","40.836014","-73.939896","POINT (-73.939896 40.836014)"
"10/21/2024 06:00:00 AM","subway","329","Rector St (1)","Manhattan","metrocard","Metrocard - Fair Fare","1","0","40.70751","-74.01379","POINT (-74.01379 40.70751)"
"10/21/2024 06:00:00 AM","subway","187","Shepherd Av (C)","Brooklyn","metrocard","Metrocard - Fair Fare","9","0","40.67413","-73.88075","POINT (-73.88075 40.67413)"
"10/21/2024 06:00:00 AM","subway","95","Gates Av (J,Z)","Brooklyn","omny","OMNY - Full Fare","119","1","40.68963","-73.92227","POINT (-73.92227 40.68963)"
"10/21/2024 06:00:00 AM","subway","461","Queensboro Plaza (7,N,W)","Queens","omny","OMNY - Full Fare","119","17","40.750584","-73.9402","POINT (-73.9402 40.750584)"
"10/21/2024 06:00:00 AM","subway","287","Flushing Av (G)","Brooklyn","metrocard","Metrocard - Full Fare","8","0","40.70038","-73.95023","POINT (-73.95023 40.70038)"
"10/21/2024 06:00:00 AM","subway","341","Eastern Pkwy-Brooklyn Museum (2,3)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","7","0","40.671986","-73.96438","POINT (-73.96438 40.671986)"
"10/21/2024 06:00:00 AM","subway","376","Brook Av (6)","Bronx","metrocard","Metrocard - Fair Fare","11","0","40.807568","-73.91924","POINT (-73.91924 40.807568)"
"10/21/2024 06:00:00 AM","subway","258","Briarwood (E,F)","Queens","metrocard","Metrocard - Unlimited 7-Day","37","0","40.70918","-73.82057","POINT (-73.82057 40.70918)"
"10/21/2024 06:00:00 AM","subway","55","Brighton Beach (B,Q)","Brooklyn","metrocard","Metrocard - Fair Fare","20","1","40.57762","-73.96137","POINT (-73.96137 40.57762)"
"10/21/2024 06:00:00 AM","subway","288","Myrtle-Willoughby Avs (G)","Brooklyn","omny","OMNY - Full Fare","84","1","40.69457","-73.94904","POINT (-73.94904 40.69457)"
"10/21/2024 06:00:00 AM","subway","87","Crescent St (J,Z)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","24","0","40.683193","-73.87379","POINT (-73.87379 40.683193)"
"10/21/2024 06:00:00 AM","subway","308","Cathedral Pkwy (110 St) (1)","Manhattan","metrocard","Metrocard - Full Fare","17","0","40.803967","-73.96685","POINT (-73.96685 40.803967)"
"10/21/2024 06:00:00 AM","subway","183","Rockaway Av (C)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","25","0","40.67834","-73.91195","POINT (-73.91195 40.67834)"
"10/21/2024 06:00:00 AM","subway","136","New Lots Av (L)","Brooklyn","omny","OMNY - Other","1","0","40.658733","-73.89923","POINT (-73.89923 40.658733)"
"10/21/2024 06:00:00 AM","subway","149","163 St-Amsterdam Av (C)","Manhattan","omny","OMNY - Other","1","0","40.836014","-73.939896","POINT (-73.939896 40.836014)"
"10/21/2024 06:00:00 AM","subway","35","59 St (N,R)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","54","0","40.64136","-74.01788","POINT (-74.01788 40.64136)"
"10/21/2024 06:00:00 AM","subway","476","86 St (Q)","Manhattan","metrocard","Metrocard - Full Fare","31","0","40.77789","-73.95179","POINT (-73.95179 40.77789)"
"10/21/2024 06:00:00 AM","subway","156","103 St (C,B)","Manhattan","omny","OMNY - Seniors & Disability","1","0","40.796093","-73.96146","POINT (-73.96146 40.796093)"
"10/21/2024 06:00:00 AM","subway","398","77 St (6)","Manhattan","omny","OMNY - Students","3","0","40.77362","-73.95988","POINT (-73.95988 40.77362)"
"10/21/2024 06:00:00 AM","subway","264","Woodhaven Blvd (M,R)","Queens","omny","OMNY - Seniors & Disability","5","4","40.733105","-73.86923","POINT (-73.86923 40.733105)"
"10/21/2024 06:00:00 AM","subway","164","34 St-Penn Station (A,C,E)","Manhattan","omny","OMNY - Other","7","0","40.75229","-73.99339","POINT (-73.99339 40.75229)"
"10/21/2024 06:00:00 AM","subway","252","Avenue X (F)","Brooklyn","metrocard","Metrocard - Other","9","0","40.58962","-73.97425","POINT (-73.97425 40.58962)"
"10/21/2024 06:00:00 AM","subway","439","125 St (2,3)","Manhattan","omny","OMNY - Seniors & Disability","1","1","40.807755","-73.945496","POINT (-73.945496 40.807755)"
"10/21/2024 06:00:00 AM","subway","430","Simpson St (2,5)","Bronx","omny","OMNY - Students","43","7","40.824074","-73.89307","POINT (-73.89307 40.824074)"
"10/21/2024 06:00:00 AM","subway","440","116 St (2,3)","Manhattan","omny","OMNY - Full Fare","93","9","40.802097","-73.94962","POINT (-73.94962 40.802097)"
"10/21/2024 06:00:00 AM","subway","352","New Lots Av (3)","Brooklyn","metrocard","Metrocard - Fair Fare","25","3","40.666237","-73.88408","POINT (-73.88408 40.666237)"
"10/21/2024 06:00:00 AM","subway","30","Prospect Av (R)","Brooklyn","omny","OMNY - Other","1","0","40.665413","-73.992874","POINT (-73.992874 40.665413)"
"10/21/2024 06:00:00 AM","subway","407","Astor Pl (6)","Manhattan","metrocard","Metrocard - Fair Fare","3","0","40.730053","-73.99107","POINT (-73.99107 40.730053)"
"10/21/2024 06:00:00 AM","subway","304","145 St (1)","Manhattan","omny","OMNY - Full Fare","132","3","40.82655","-73.95036","POINT (-73.95036 40.82655)"
"10/21/2024 06:00:00 AM","subway","16","8 St-NYU (R,W)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","1","0","40.730328","-73.99263","POINT (-73.99263 40.730328)"
"10/21/2024 06:00:00 AM","subway","71","8 Av (N)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","16","0","40.635063","-74.01172","POINT (-74.01172 40.635063)"
"10/21/2024 06:00:00 AM","subway","603","149 St-Grand Concourse (2,4,5)","Bronx","omny","OMNY - Full Fare","113","9","40.818375","-73.92735","POINT (-73.92735 40.818375)"
"10/21/2024 06:00:00 AM","subway","57","W 8 St-NY Aquarium (F,Q)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","4","0","40.576126","-73.97594","POINT (-73.97594 40.576126)"
"10/21/2024 06:00:00 AM","subway","124","Montrose Av (L)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","10","0","40.70774","-73.93985","POINT (-73.93985 40.70774)"
"10/21/2024 06:00:00 AM","subway","113","Knickerbocker Av (M)","Brooklyn","metrocard","Metrocard - Fair Fare","8","0","40.698666","-73.91971","POINT (-73.91971 40.698666)"
"10/21/2024 06:00:00 AM","subway","100","Hewes St (M,J)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","4","0","40.70687","-73.95343","POINT (-73.95343 40.70687)"
"10/21/2024 06:00:00 AM","subway","101","Marcy Av (M,J,Z)","Brooklyn","omny","OMNY - Full Fare","101","6","40.70836","-73.957756","POINT (-73.957756 40.70836)"
"10/21/2024 06:00:00 AM","subway","628","Fulton St (A,C,J,Z,2,3,4,5)","Manhattan","omny","OMNY - Students","54","0","40.710373","-74.00657","POINT (-74.00657 40.710373)"
"10/21/2024 06:00:00 AM","subway","371","Hunts Point Av (6)","Bronx","omny","OMNY - Other","4","0","40.82095","-73.89055","POINT (-73.89055 40.82095)"
"10/21/2024 06:00:00 AM","subway","300","191 St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","30","0","40.855225","-73.92941","POINT (-73.92941 40.855225)"
"10/21/2024 06:00:00 AM","subway","293","Van Cortlandt Park-242 St (1)","Bronx","metrocard","Metrocard - Unlimited 30-Day","52","0","40.889248","-73.89858","POINT (-73.89858 40.889248)"
"10/21/2024 06:00:00 AM","subway","31","25 St (R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","6","0","40.660397","-73.99809","POINT (-73.99809 40.660397)"
"10/21/2024 06:00:00 AM","subway","247","Bay Pkwy (F)","Brooklyn","metrocard","Metrocard - Full Fare","14","9","40.62077","-73.975266","POINT (-73.975266 40.62077)"
"10/21/2024 06:00:00 AM","subway","621","Broadway Junction (A,C,J,L,Z)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","23","0","40.678333","-73.90532","POINT (-73.90532 40.678333)"
"10/21/2024 06:00:00 AM","subway","84","85 St-Forest Pkwy (J)","Queens","metrocard","Metrocard - Other","5","0","40.692436","-73.86001","POINT (-73.86001 40.692436)"
"10/21/2024 06:00:00 AM","subway","67","20 Av (D)","Brooklyn","metrocard","Metrocard - Fair Fare","16","0","40.604557","-73.99817","POINT (-73.99817 40.604557)"
"10/21/2024 06:00:00 AM","subway","316","50 St (1)","Manhattan","metrocard","Metrocard - Seniors & Disability","1","1","40.761726","-73.98385","POINT (-73.98385 40.761726)"
"10/21/2024 06:00:00 AM","subway","420","219 St (2,5)","Bronx","metrocard","Metrocard - Full Fare","45","0","40.883896","-73.86263","POINT (-73.86263 40.883896)"
"10/21/2024 06:00:00 AM","subway","237","Carroll St (F,G)","Brooklyn","metrocard","Metrocard - Full Fare","19","0","40.6803","-73.99505","POINT (-73.99505 40.6803)"
"10/21/2024 06:00:00 AM","subway","445","Pelham Pkwy (5)","Bronx","metrocard","Metrocard - Seniors & Disability","7","2","40.858986","-73.85536","POINT (-73.85536 40.858986)"
"10/21/2024 06:00:00 AM","subway","2","Astoria Blvd (N,W)","Queens","metrocard","Metrocard - Unlimited 7-Day","23","0","40.77026","-73.91785","POINT (-73.91785 40.77026)"
"10/21/2024 06:00:00 AM","subway","387","170 St (4)","Bronx","metrocard","Metrocard - Seniors & Disability","11","2","40.840076","-73.91779","POINT (-73.91779 40.840076)"
"10/21/2024 06:00:00 AM","subway","241","15 St-Prospect Park (F,G)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","5","0","40.660366","-73.97949","POINT (-73.97949 40.660366)"
"10/21/2024 06:00:00 AM","subway","26","DeKalb Av (B,Q,R)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","29","0","40.690636","-73.98183","POINT (-73.98183 40.690636)"
"10/21/2024 06:00:00 AM","subway","211","Bedford Park Blvd (B,D)","Bronx","metrocard","Metrocard - Unlimited 30-Day","53","0","40.873245","-73.88714","POINT (-73.88714 40.873245)"
"10/21/2024 06:00:00 AM","subway","405","23 St (6)","Manhattan","omny","OMNY - Seniors & Disability","3","1","40.739864","-73.9866","POINT (-73.9866 40.739864)"
"10/21/2024 06:00:00 AM","subway","201","Beach 98 St (A,S)","Queens","metrocard","Metrocard - Seniors & Disability","1","0","40.585308","-73.82056","POINT (-73.82056 40.585308)"
"10/21/2024 06:00:00 AM","subway","438","135 St (2,3)","Manhattan","omny","OMNY - Full Fare","112","2","40.814228","-73.94077","POINT (-73.94077 40.814228)"
"10/21/2024 06:00:00 AM","subway","70","Bay 50 St (D)","Brooklyn","metrocard","Metrocard - Other","2","0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"10/21/2024 06:00:00 AM","subway","624","Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","30","0","40.71411","-74.00858","POINT (-74.00858 40.71411)"
"10/21/2024 06:00:00 AM","subway","133","Atlantic Av (L)","Brooklyn","metrocard","Metrocard - Fair Fare","5","0","40.675346","-73.9031","POINT (-73.9031 40.675346)"
