"transit_timestamp","transit_mode","station_complex_id","station_complex","borough","payment_method","fare_class_category","ridership","transfers","latitude","longitude","Georeference"
"10/21/2024 04:00:00 PM","subway","5","36 Av (N,W)","Queens","omny","OMNY - Other","2","0","40.756805","-73.92957","POINT (-73.92957 40.756805)"
"10/21/2024 04:00:00 PM","subway","34","53 St (R)","Brooklyn","omny","OMNY - Other","1","0","40.64507","-74.01403","POINT (-74.01403 40.64507)"
"10/21/2024 04:00:00 PM","subway","364","Zerega Av (6)","Bronx","omny","OMNY - Other","1","0","40.836487","-73.84704","POINT (-73.84704 40.836487)"
"10/21/2024 04:00:00 PM","subway","291","Clinton-Washington Avs (G)","Brooklyn","metrocard","Metrocard - Full Fare","45","1","40.688087","-73.96684","POINT (-73.96684 40.688087)"
"10/21/2024 04:00:00 PM","subway","234","East Broadway (F)","Manhattan","metrocard","Metrocard - Full Fare","104","2","40.713715","-73.99017","POINT (-73.99017 40.713715)"
"10/21/2024 04:00:00 PM","subway","372","Longwood Av (6)","Bronx","metrocard","Metrocard - Other","3","0","40.816105","-73.89644","POINT (-73.89644 40.816105)"
"10/21/2024 04:00:00 PM","subway","217","170 St (B,D)","Bronx","metrocard","Metrocard - Fair Fare","16","0","40.839306","-73.9134","POINT (-73.9134 40.839306)"
"10/21/2024 04:00:00 PM","subway","407","Astor Pl (6)","Manhattan","omny","OMNY - Students","68","1","40.730053","-73.99107","POINT (-73.99107 40.730053)"
"10/21/2024 04:00:00 PM","subway","286","Broadway (G)","Brooklyn","metrocard","Metrocard - Fair Fare","14","0","40.706093","-73.95031","POINT (-73.95031 40.706093)"
"10/21/2024 04:00:00 PM","subway","149","163 St-Amsterdam Av (C)","Manhattan","metrocard","Metrocard - Full Fare","26","0","40.836014","-73.939896","POINT (-73.939896 40.836014)"
"10/21/2024 04:00:00 PM","subway","69","25 Av (D)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","11","0","40.597706","-73.98683","POINT (-73.98683 40.597706)"
"10/21/2024 04:00:00 PM","subway","180","Kingston-Throop Avs (C)","Brooklyn","metrocard","Metrocard - Other","13","0","40.67992","-73.94086","POINT (-73.94086 40.67992)"
"10/21/2024 04:00:00 PM","subway","234","East Broadway (F)","Manhattan","metrocard","Metrocard - Other","47","0","40.713715","-73.99017","POINT (-73.99017 40.713715)"
"10/21/2024 04:00:00 PM","subway","421","Gun Hill Rd (2,5)","Bronx","metrocard","Metrocard - Fair Fare","16","2","40.87785","-73.86626","POINT (-73.86626 40.87785)"
"10/21/2024 04:00:00 PM","subway","269","Northern Blvd (M,R)","Queens","metrocard","Metrocard - Other","8","0","40.752884","-73.906006","POINT (-73.906006 40.752884)"
"10/21/2024 04:00:00 PM","subway","164","34 St-Penn Station (A,C,E)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","225","0","40.75229","-73.99339","POINT (-73.99339 40.75229)"
"10/21/2024 04:00:00 PM","subway","471","34 St-Hudson Yards (7)","Manhattan","metrocard","Metrocard - Seniors & Disability","34","0","40.755882","-74.00191","POINT (-74.00191 40.755882)"
"10/21/2024 04:00:00 PM","subway","619","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","Manhattan","omny","OMNY - Other","16","0","40.725914","-73.99466","POINT (-73.99466 40.725914)"
"10/21/2024 04:00:00 PM","subway","177","Clinton-Washington Avs (C)","Brooklyn","metrocard","Metrocard - Seniors & Disability","9","1","40.68326","-73.965836","POINT (-73.965836 40.68326)"
"10/21/2024 04:00:00 PM","subway","375","Cypress Av (6)","Bronx","metrocard","Metrocard - Other","11","0","40.805367","-73.91404","POINT (-73.91404 40.805367)"
"10/21/2024 04:00:00 PM","subway","433","Jackson Av (2,5)","Bronx","omny","OMNY - Other","4","0","40.81649","-73.90781","POINT (-73.90781 40.81649)"
"10/21/2024 04:00:00 PM","subway","186","Van Siclen Av (C)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","7","0","40.67271","-73.89036","POINT (-73.89036 40.67271)"
"10/21/2024 04:00:00 PM","subway","278","Jamaica Center-Parsons/Archer (E,J,Z)","Queens","metrocard","Metrocard - Fair Fare","93","17","40.70215","-73.80111","POINT (-73.80111 40.70215)"
"10/21/2024 04:00:00 PM","subway","26","DeKalb Av (B,Q,R)","Brooklyn","metrocard","Metrocard - Fair Fare","95","8","40.690636","-73.98183","POINT (-73.98183 40.690636)"
"10/21/2024 04:00:00 PM","subway","463","Hunters Point Av (7)","Queens","metrocard","Metrocard - Full Fare","103","4","40.742214","-73.94891","POINT (-73.94891 40.742214)"
"10/21/2024 04:00:00 PM","subway","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","Queens","omny","OMNY - Full Fare","811","60","40.700485","-73.80797","POINT (-73.80797 40.700485)"
"10/21/2024 04:00:00 PM","subway","182","Ralph Av (C)","Brooklyn","omny","OMNY - Other","2","0","40.67882","-73.920784","POINT (-73.920784 40.67882)"
"10/21/2024 04:00:00 PM","subway","187","Shepherd Av (C)","Brooklyn","metrocard","Metrocard - Fair Fare","3","0","40.67413","-73.88075","POINT (-73.88075 40.67413)"
"10/21/2024 04:00:00 PM","subway","476","86 St (Q)","Manhattan","metrocard","Metrocard - Full Fare","179","0","40.77789","-73.95179","POINT (-73.95179 40.77789)"
"10/21/2024 04:00:00 PM","subway","405","23 St (6)","Manhattan","metrocard","Metrocard - Fair Fare","106","2","40.739864","-73.9866","POINT (-73.9866 40.739864)"
"10/21/2024 04:00:00 PM","subway","224","57 St (F)","Manhattan","omny","OMNY - Full Fare","725","16","40.763973","-73.97745","POINT (-73.97745 40.763973)"
"10/21/2024 04:00:00 PM","subway","294","238 St (1)","Bronx","metrocard","Metrocard - Unlimited 7-Day","11","0","40.884666","-73.90087","POINT (-73.90087 40.884666)"
"10/21/2024 04:00:00 PM","subway","179","Nostrand Av (A,C)","Brooklyn","metrocard","Metrocard - Fair Fare","36","2","40.68044","-73.950424","POINT (-73.950424 40.68044)"
"10/21/2024 04:00:00 PM","subway","126","Jefferson St (L)","Brooklyn","omny","OMNY - Students","22","2","40.706608","-73.92291","POINT (-73.92291 40.706608)"
"10/21/2024 04:00:00 PM","subway","169","Canal St (A,C,E)","Manhattan","omny","OMNY - Seniors & Disability","5","0","40.720825","-74.005226","POINT (-74.005226 40.720825)"
"10/21/2024 04:00:00 PM","subway","97","Myrtle Av (M,J,Z)","Brooklyn","metrocard","Metrocard - Seniors & Disability","10","0","40.69721","-73.93565","POINT (-73.93565 40.69721)"
"10/21/2024 04:00:00 PM","subway","476","86 St (Q)","Manhattan","metrocard","Metrocard - Other","28","1","40.77789","-73.95179","POINT (-73.95179 40.77789)"
"10/21/2024 04:00:00 PM","subway","190","80 St (A)","Queens","metrocard","Metrocard - Unlimited 7-Day","11","0","40.67937","-73.85899","POINT (-73.85899 40.67937)"
"10/21/2024 04:00:00 PM","subway","404","28 St (6)","Manhattan","omny","OMNY - Students","69","1","40.74307","-73.98426","POINT (-73.98426 40.74307)"
"10/21/2024 04:00:00 PM","subway","118","3 Av (L)","Manhattan","metrocard","Metrocard - Other","18","0","40.73285","-73.98612","POINT (-73.98612 40.73285)"
"10/21/2024 04:00:00 PM","subway","288","Myrtle-Willoughby Avs (G)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","22","0","40.69457","-73.94904","POINT (-73.94904 40.69457)"
"10/21/2024 04:00:00 PM","subway","75","20 Av (N)","Brooklyn","metrocard","Metrocard - Seniors & Disability","4","0","40.61741","-73.98502","POINT (-73.98502 40.61741)"
"10/21/2024 04:00:00 PM","subway","245","18 Av (F)","Brooklyn","omny","OMNY - Seniors & Disability","1","0","40.629753","-73.976974","POINT (-73.976974 40.629753)"
"10/21/2024 04:00:00 PM","subway","204","Beach 67 St (A)","Queens","metrocard","Metrocard - Full Fare","8","0","40.590927","-73.79692","POINT (-73.79692 40.590927)"
"10/21/2024 04:00:00 PM","subway","177","Clinton-Washington Avs (C)","Brooklyn","metrocard","Metrocard - Full Fare","51","3","40.68326","-73.965836","POINT (-73.965836 40.68326)"
"10/21/2024 04:00:00 PM","subway","80","121 St (J,Z)","Queens","omny","OMNY - Students","11","0","40.700493","-73.82829","POINT (-73.82829 40.700493)"
"10/21/2024 04:00:00 PM","subway","625","Delancey St (F)/Essex St (J,M,Z)","Manhattan","metrocard","Metrocard - Other","46","0","40.718613","-73.987434","POINT (-73.987434 40.718613)"
"10/21/2024 04:00:00 PM","subway","125","Morgan Av (L)","Brooklyn","metrocard","Metrocard - Other","3","0","40.706154","-73.93314","POINT (-73.93314 40.706154)"
"10/21/2024 04:00:00 PM","subway","188","Euclid Av (A,C)","Brooklyn","omny","OMNY - Full Fare","166","17","40.675377","-73.87211","POINT (-73.87211 40.675377)"
"10/21/2024 04:00:00 PM","subway","416","Wakefield-241 St (2)","Bronx","metrocard","Metrocard - Unlimited 30-Day","12","0","40.903126","-73.85062","POINT (-73.85062 40.903126)"
"10/21/2024 04:00:00 PM","subway","70","Bay 50 St (D)","Brooklyn","metrocard","Metrocard - Other","3","0","40.58884","-73.983765","POINT (-73.983765 40.58884)"
"10/21/2024 04:00:00 PM","subway","245","18 Av (F)","Brooklyn","metrocard","Metrocard - Full Fare","20","0","40.629753","-73.976974","POINT (-73.976974 40.629753)"
"10/21/2024 04:00:00 PM","subway","439","125 St (2,3)","Manhattan","metrocard","Metrocard - Full Fare","142","9","40.807755","-73.945496","POINT (-73.945496 40.807755)"
"10/21/2024 04:00:00 PM","subway","271","Steinway St (M,R)","Queens","omny","OMNY - Full Fare","315","26","40.756878","-73.92074","POINT (-73.92074 40.756878)"
"10/21/2024 04:00:00 PM","subway","85","75 St-Elderts Ln (J,Z)","Queens","metrocard","Metrocard - Unlimited 30-Day","9","0","40.691322","-73.86714","POINT (-73.86714 40.691322)"
"10/21/2024 04:00:00 PM","subway","442","Eastchester-Dyre Av (5)","Bronx","metrocard","Metrocard - Other","10","0","40.8883","-73.83083","POINT (-73.83083 40.8883)"
"10/21/2024 04:00:00 PM","subway","238","Smith-9 Sts (F,G)","Brooklyn","omny","OMNY - Students","28","4","40.67358","-73.99596","POINT (-73.99596 40.67358)"
"10/21/2024 04:00:00 PM","subway","314","66 St-Lincoln Center (1)","Manhattan","omny","OMNY - Seniors & Disability","20","1","40.77344","-73.98221","POINT (-73.98221 40.77344)"
"10/21/2024 04:00:00 PM","subway","325","Canal St (1)","Manhattan","metrocard","Metrocard - Fair Fare","5","0","40.722855","-74.00628","POINT (-74.00628 40.722855)"
"10/21/2024 04:00:00 PM","subway","247","Bay Pkwy (F)","Brooklyn","omny","OMNY - Full Fare","22","12","40.62077","-73.975266","POINT (-73.975266 40.62077)"
"10/21/2024 04:00:00 PM","subway","437","145 St (3)","Manhattan","omny","OMNY - Other","2","0","40.82042","-73.93625","POINT (-73.93625 40.82042)"
"10/21/2024 04:00:00 PM","subway","253","Neptune Av (F)","Brooklyn","omny","OMNY - Full Fare","50","0","40.581013","-73.97457","POINT (-73.97457 40.581013)"
"10/21/2024 04:00:00 PM","subway","44","Church Av (B,Q)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","30","0","40.650528","-73.96298","POINT (-73.96298 40.650528)"
"10/21/2024 04:00:00 PM","subway","604","161 St-Yankee Stadium (B,D,4)","Bronx","omny","OMNY - Seniors & Disability","1","0","40.827904","-73.92565","POINT (-73.92565 40.827904)"
"10/21/2024 04:00:00 PM","subway","111","Seneca Av (M)","Queens","metrocard","Metrocard - Full Fare","1","0","40.702763","-73.90774","POINT (-73.90774 40.702763)"
"10/21/2024 04:00:00 PM","subway","109","Fresh Pond Rd (M)","Queens","metrocard","Metrocard - Unlimited 7-Day","17","0","40.706184","-73.895874","POINT (-73.895874 40.706184)"
"10/21/2024 04:00:00 PM","subway","626","Franklin Av (2,3,4,5)/Botanic Garden (S)","Brooklyn","metrocard","Metrocard - Other","10","0","40.67068","-73.95813","POINT (-73.95813 40.67068)"
"10/21/2024 04:00:00 PM","subway","13","28 St (R,W)","Manhattan","omny","OMNY - Seniors & Disability","3","0","40.745495","-73.98869","POINT (-73.98869 40.745495)"
"10/21/2024 04:00:00 PM","subway","612","Lexington Av-53 St (E,M)/51 St (6)","Manhattan","metrocard","Metrocard - Full Fare","569","5","40.757553","-73.969055","POINT (-73.969055 40.757553)"
"10/21/2024 04:00:00 PM","subway","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","335","0","40.758663","-73.98133","POINT (-73.98133 40.758663)"
"10/21/2024 04:00:00 PM","subway","266","Elmhurst Av (M,R)","Queens","metrocard","Metrocard - Full Fare","52","1","40.742455","-73.88202","POINT (-73.88202 40.742455)"
"10/21/2024 04:00:00 PM","subway","36","Bay Ridge Av (R)","Brooklyn","metrocard","Metrocard - Seniors & Disability","15","4","40.634968","-74.02338","POINT (-74.02338 40.634968)"
"10/21/2024 04:00:00 PM","subway","262","67 Av (M,R)","Queens","metrocard","Metrocard - Unlimited 7-Day","36","0","40.726524","-73.85272","POINT (-73.85272 40.726524)"
"10/21/2024 04:00:00 PM","subway","259","Kew Gardens-Union Tpke (E,F)","Queens","metrocard","Metrocard - Unlimited 30-Day","84","0","40.71444","-73.83101","POINT (-73.83101 40.71444)"
"10/21/2024 04:00:00 PM","subway","98","Flushing Av (M,J)","Brooklyn","omny","OMNY - Students","83","4","40.70026","-73.941124","POINT (-73.941124 40.70026)"
"10/21/2024 04:00:00 PM","subway","186","Van Siclen Av (C)","Brooklyn","omny","OMNY - Full Fare","26","0","40.67271","-73.89036","POINT (-73.89036 40.67271)"
"10/21/2024 04:00:00 PM","subway","430","Simpson St (2,5)","Bronx","metrocard","Metrocard - Other","17","0","40.824074","-73.89307","POINT (-73.89307 40.824074)"
"10/21/2024 04:00:00 PM","subway","442","Eastchester-Dyre Av (5)","Bronx","omny","OMNY - Students","17","2","40.8883","-73.83083","POINT (-73.83083 40.8883)"
"10/21/2024 04:00:00 PM","subway","269","Northern Blvd (M,R)","Queens","omny","OMNY - Seniors & Disability","3","1","40.752884","-73.906006","POINT (-73.906006 40.752884)"
"10/21/2024 04:00:00 PM","subway","420","219 St (2,5)","Bronx","omny","OMNY - Students","7","1","40.883896","-73.86263","POINT (-73.86263 40.883896)"
"10/21/2024 04:00:00 PM","subway","126","Jefferson St (L)","Brooklyn","omny","OMNY - Full Fare","257","8","40.706608","-73.92291","POINT (-73.92291 40.706608)"
"10/21/2024 04:00:00 PM","subway","396","96 St (6)","Manhattan","metrocard","Metrocard - Other","77","1","40.78567","-73.95107","POINT (-73.95107 40.78567)"
"10/21/2024 04:00:00 PM","subway","47","Newkirk Plaza (B,Q)","Brooklyn","metrocard","Metrocard - Fair Fare","18","0","40.635082","-73.96279","POINT (-73.96279 40.635082)"
"10/21/2024 04:00:00 PM","subway","323","Christopher St-Sheridan Sq (1)","Manhattan","metrocard","Metrocard - Seniors & Disability","19","0","40.73342","-74.00291","POINT (-74.00291 40.73342)"
"10/21/2024 04:00:00 PM","subway","344","Kingston Av (3)","Brooklyn","omny","OMNY - Other","1","0","40.6694","-73.94216","POINT (-73.94216 40.6694)"
"10/21/2024 04:00:00 PM","subway","93","Chauncey St (J,Z)","Brooklyn","omny","OMNY - Students","20","2","40.68289","-73.91045","POINT (-73.91045 40.68289)"
"10/21/2024 04:00:00 PM","subway","375","Cypress Av (6)","Bronx","omny","OMNY - Students","27","0","40.805367","-73.91404","POINT (-73.91404 40.805367)"
"10/21/2024 04:00:00 PM","subway","379","Mosholu Pkwy (4)","Bronx","omny","OMNY - Full Fare","182","1","40.87975","-73.88466","POINT (-73.88466 40.87975)"
"10/21/2024 04:00:00 PM","subway","74","18 Av (N)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","21","0","40.62067","-73.99042","POINT (-73.99042 40.62067)"
"10/21/2024 04:00:00 PM","subway","103","Bowery (J,Z)","Manhattan","metrocard","Metrocard - Other","4","0","40.72028","-73.99391","POINT (-73.99391 40.72028)"
"10/21/2024 04:00:00 PM","subway","421","Gun Hill Rd (2,5)","Bronx","metrocard","Metrocard - Full Fare","45","10","40.87785","-73.86626","POINT (-73.86626 40.87785)"
"10/21/2024 04:00:00 PM","subway","385","176 St (4)","Bronx","metrocard","Metrocard - Other","5","0","40.84848","-73.9118","POINT (-73.9118 40.84848)"
"10/21/2024 04:00:00 PM","subway","276","5 Av/53 St (E,M)","Manhattan","metrocard","Metrocard - Other","61","0","40.760166","-73.97523","POINT (-73.97523 40.760166)"
"10/21/2024 04:00:00 PM","subway","6","39 Av-Dutch Kills (N,W)","Queens","omny","OMNY - Other","1","0","40.75288","-73.932755","POINT (-73.932755 40.75288)"
"10/21/2024 04:00:00 PM","subway","57","W 8 St-NY Aquarium (F,Q)","Brooklyn","metrocard","Metrocard - Full Fare","28","1","40.576126","-73.97594","POINT (-73.97594 40.576126)"
"10/21/2024 04:00:00 PM","subway","196","Aqueduct Racetrack (A)","Queens","omny","OMNY - Full Fare","9","0","40.672096","-73.83592","POINT (-73.83592 40.672096)"
"10/21/2024 04:00:00 PM","subway","443","Baychester Av (5)","Bronx","metrocard","Metrocard - Unlimited 7-Day","14","0","40.878662","-73.83859","POINT (-73.83859 40.878662)"
"10/21/2024 04:00:00 PM","subway","109","Fresh Pond Rd (M)","Queens","omny","OMNY - Full Fare","58","3","40.706184","-73.895874","POINT (-73.895874 40.706184)"
"10/21/2024 04:00:00 PM","subway","443","Baychester Av (5)","Bronx","metrocard","Metrocard - Other","5","0","40.878662","-73.83859","POINT (-73.83859 40.878662)"
"10/21/2024 04:00:00 PM","subway","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","omny","OMNY - Seniors & Disability","37","2","40.749718","-73.98782","POINT (-73.98782 40.749718)"
"10/21/2024 04:00:00 PM","subway","605","168 St (A,C,1)","Manhattan","omny","OMNY - Seniors & Disability","4","0","40.840717","-73.93956","POINT (-73.93956 40.840717)"
"10/21/2024 04:00:00 PM","subway","403","33 St (6)","Manhattan","omny","OMNY - Full Fare","1,139","13","40.746082","-73.98208","POINT (-73.98208 40.746082)"
"10/21/2024 04:00:00 PM","subway","263","63 Dr-Rego Park (M,R)","Queens","metrocard","Metrocard - Full Fare","93","4","40.729847","-73.8616","POINT (-73.8616 40.729847)"
"10/21/2024 04:00:00 PM","subway","133","Atlantic Av (L)","Brooklyn","omny","OMNY - Full Fare","76","1","40.675346","-73.9031","POINT (-73.9031 40.675346)"
"10/21/2024 04:00:00 PM","subway","290","Classon Av (G)","Brooklyn","metrocard","Metrocard - Full Fare","19","0","40.688873","-73.96007","POINT (-73.96007 40.688873)"
"10/21/2024 04:00:00 PM","subway","201","Beach 98 St (A,S)","Queens","metrocard","Metrocard - Unlimited 30-Day","2","0","40.585308","-73.82056","POINT (-73.82056 40.585308)"
"10/21/2024 04:00:00 PM","subway","601","14 St (F,M,1,2,3)/6 Av (L)","Manhattan","metrocard","Metrocard - Fair Fare","75","2","40.738228","-73.99621","POINT (-73.99621 40.738228)"
"10/21/2024 04:00:00 PM","subway","459","40 St-Lowery St (7)","Queens","omny","OMNY - Seniors & Disability","1","0","40.743782","-73.92402","POINT (-73.92402 40.743782)"
"10/21/2024 04:00:00 PM","subway","624","Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)","Manhattan","metrocard","Metrocard - Fair Fare","112","0","40.71411","-74.00858","POINT (-74.00858 40.71411)"
"10/21/2024 04:00:00 PM","subway","339","Bergen St (2,3)","Brooklyn","metrocard","Metrocard - Fair Fare","4","0","40.68083","-73.9751","POINT (-73.9751 40.68083)"
"10/21/2024 04:00:00 PM","subway","396","96 St (6)","Manhattan","metrocard","Metrocard - Fair Fare","49","2","40.78567","-73.95107","POINT (-73.95107 40.78567)"
"10/21/2024 04:00:00 PM","subway","228","23 St (F,M)","Manhattan","omny","OMNY - Students","129","4","40.742878","-73.99282","POINT (-73.99282 40.742878)"
"10/21/2024 04:00:00 PM","subway","32","36 St (D,N,R)","Brooklyn","omny","OMNY - Seniors & Disability","4","0","40.655144","-74.00355","POINT (-74.00355 40.655144)"
"10/21/2024 04:00:00 PM","subway","76","Bay Pkwy (N)","Brooklyn","metrocard","Metrocard - Seniors & Disability","15","3","40.611816","-73.98185","POINT (-73.98185 40.611816)"
"10/21/2024 04:00:00 PM","subway","617","Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)","Brooklyn","metrocard","Metrocard - Fair Fare","107","5","40.68446","-73.97689","POINT (-73.97689 40.68446)"
"10/21/2024 04:00:00 PM","subway","125","Morgan Av (L)","Brooklyn","metrocard","Metrocard - Fair Fare","9","0","40.706154","-73.93314","POINT (-73.93314 40.706154)"
"10/21/2024 04:00:00 PM","subway","367","St Lawrence Av (6)","Bronx","omny","OMNY - Students","15","0","40.83151","-73.867615","POINT (-73.867615 40.83151)"
"10/21/2024 04:00:00 PM","subway","458","46 St-Bliss St (7)","Queens","omny","OMNY - Students","90","10","40.743134","-73.918434","POINT (-73.918434 40.743134)"
"10/21/2024 04:00:00 PM","subway","440","116 St (2,3)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","44","0","40.802097","-73.94962","POINT (-73.94962 40.802097)"
"10/21/2024 04:00:00 PM","subway","120","Bedford Av (L)","Brooklyn","metrocard","Metrocard - Full Fare","81","0","40.717304","-73.95687","POINT (-73.95687 40.717304)"
"10/21/2024 04:00:00 PM","subway","125","Morgan Av (L)","Brooklyn","metrocard","Metrocard - Full Fare","33","0","40.706154","-73.93314","POINT (-73.93314 40.706154)"
"10/21/2024 04:00:00 PM","subway","334","Clark St (2,3)","Brooklyn","metrocard","Metrocard - Unlimited 7-Day","44","0","40.697468","-73.99309","POINT (-73.99309 40.697468)"
"10/21/2024 04:00:00 PM","subway","14","23 St (R,W)","Manhattan","metrocard","Metrocard - Other","24","0","40.741302","-73.98934","POINT (-73.98934 40.741302)"
"10/21/2024 04:00:00 PM","subway","320","23 St (1)","Manhattan","omny","OMNY - Seniors & Disability","11","3","40.74408","-73.99566","POINT (-73.99566 40.74408)"
"10/21/2024 04:00:00 PM","subway","421","Gun Hill Rd (2,5)","Bronx","omny","OMNY - Full Fare","88","7","40.87785","-73.86626","POINT (-73.86626 40.87785)"
"10/21/2024 04:00:00 PM","subway","137","East 105 St (L)","Brooklyn","metrocard","Metrocard - Unlimited 30-Day","8","0","40.650574","-73.89948","POINT (-73.89948 40.650574)"
"10/21/2024 04:00:00 PM","subway","20","City Hall (R,W)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","45","0","40.713284","-74.00698","POINT (-74.00698 40.713284)"
"10/21/2024 04:00:00 PM","subway","266","Elmhurst Av (M,R)","Queens","omny","OMNY - Full Fare","180","2","40.742455","-73.88202","POINT (-73.88202 40.742455)"
"10/21/2024 04:00:00 PM","subway","232","2 Av (F)","Manhattan","omny","OMNY - Seniors & Disability","3","1","40.7234","-73.98994","POINT (-73.98994 40.7234)"
"10/21/2024 04:00:00 PM","subway","329","Rector St (1)","Manhattan","metrocard","Metrocard - Fair Fare","4","0","40.70751","-74.01379","POINT (-74.01379 40.70751)"
"10/21/2024 04:00:00 PM","subway","368","Morrison Av-Soundview (6)","Bronx","metrocard","Metrocard - Unlimited 7-Day","27","0","40.82952","-73.87452","POINT (-73.87452 40.82952)"
"10/21/2024 04:00:00 PM","subway","298","207 St (1)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","22","0","40.86462","-73.91882","POINT (-73.91882 40.86462)"
"10/21/2024 04:00:00 PM","subway","392","125 St (4,5,6)","Manhattan","metrocard","Metrocard - Seniors & Disability","41","5","40.80414","-73.93759","POINT (-73.93759 40.80414)"
"10/21/2024 04:00:00 PM","subway","373","E 149 St (6)","Bronx","metrocard","Metrocard - Seniors & Disability","5","0","40.81212","-73.9041","POINT (-73.9041 40.81212)"
"10/21/2024 04:00:00 PM","subway","74","18 Av (N)","Brooklyn","metrocard","Metrocard - Fair Fare","17","0","40.62067","-73.99042","POINT (-73.99042 40.62067)"
"10/21/2024 04:00:00 PM","subway","321","18 St (1)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","56","0","40.74104","-73.99787","POINT (-73.99787 40.74104)"
"10/21/2024 04:00:00 PM","subway","420","219 St (2,5)","Bronx","omny","OMNY - Full Fare","26","0","40.883896","-73.86263","POINT (-73.86263 40.883896)"
"10/21/2024 04:00:00 PM","subway","427","West Farms Sq-E Tremont Av (2,5)","Bronx","omny","OMNY - Students","42","2","40.840294","-73.88005","POINT (-73.88005 40.840294)"
"10/21/2024 04:00:00 PM","subway","431","Intervale Av (2,5)","Bronx","metrocard","Metrocard - Seniors & Disability","6","0","40.82218","-73.896736","POINT (-73.896736 40.82218)"
"10/21/2024 04:00:00 PM","subway","606","Court Sq (E,G,M,7)","Queens","metrocard","Metrocard - Full Fare","270","9","40.747845","-73.94383","POINT (-73.94383 40.747845)"
"10/21/2024 04:00:00 PM","subway","635","South Ferry (1)/Whitehall St (R,W)","Manhattan","metrocard","Metrocard - Unlimited 7-Day","395","0","40.703087","-74.01299","POINT (-74.01299 40.703087)"
"10/21/2024 04:00:00 PM","subway","348","Rockaway Av (3)","Brooklyn","omny","OMNY - Students","28","0","40.662548","-73.90894","POINT (-73.90894 40.662548)"
"10/21/2024 04:00:00 PM","subway","369","Elder Av (6)","Bronx","metrocard","Metrocard - Unlimited 30-Day","25","0","40.828583","-73.87916","POINT (-73.87916 40.828583)"
"10/21/2024 04:00:00 PM","subway","49","Avenue J (Q)","Brooklyn","metrocard","Metrocard - Seniors & Disability","14","2","40.62504","-73.9608","POINT (-73.9608 40.62504)"
"10/21/2024 04:00:00 PM","subway","325","Canal St (1)","Manhattan","metrocard","Metrocard - Full Fare","31","0","40.722855","-74.00628","POINT (-74.00628 40.722855)"
"10/21/2024 04:00:00 PM","subway","327","Chambers St (1,2,3)","Manhattan","omny","OMNY - Seniors & Disability","12","0","40.715477","-74.00927","POINT (-74.00927 40.715477)"
"10/21/2024 04:00:00 PM","subway","208","Beach 25 St (A)","Queens","metrocard","Metrocard - Fair Fare","5","0","40.600067","-73.76135","POINT (-73.76135 40.600067)"
"10/21/2024 04:00:00 PM","subway","451","Junction Blvd (7)","Queens","metrocard","Metrocard - Fair Fare","33","0","40.749146","-73.86953","POINT (-73.86953 40.749146)"
"10/21/2024 04:00:00 PM","subway","38","86 St (R)","Brooklyn","metrocard","Metrocard - Other","11","1","40.62269","-74.0284","POINT (-74.0284 40.62269)"
"10/21/2024 04:00:00 PM","subway","381","Kingsbridge Rd (4)","Bronx","omny","OMNY - Full Fare","127","4","40.86776","-73.89717","POINT (-73.89717 40.86776)"
"10/21/2024 04:00:00 PM","subway","477","72 St (Q)","Manhattan","omny","OMNY - Full Fare","1,683","9","40.7688","-73.95843","POINT (-73.95843 40.7688)"
"10/21/2024 04:00:00 PM","subway","259","Kew Gardens-Union Tpke (E,F)","Queens","metrocard","Metrocard - Fair Fare","42","13","40.71444","-73.83101","POINT (-73.83101 40.71444)"
"10/21/2024 04:00:00 PM","subway","150","155 St (C)","Manhattan","metrocard","Metrocard - Fair Fare","11","3","40.830517","-73.94151","POINT (-73.94151 40.830517)"
"10/21/2024 04:00:00 PM","subway","380","Bedford Park Blvd-Lehman College (4)","Bronx","metrocard","Metrocard - Fair Fare","15","1","40.873413","-73.89006","POINT (-73.89006 40.873413)"
"10/21/2024 04:00:00 PM","subway","298","207 St (1)","Manhattan","omny","OMNY - Other","4","1","40.86462","-73.91882","POINT (-73.91882 40.86462)"
"10/21/2024 04:00:00 PM","subway","313","72 St (1,2,3)","Manhattan","metrocard","Metrocard - Unlimited 30-Day","224","0","40.778454","-73.98197","POINT (-73.98197 40.778454)"
